date,technology,production_gwh,model_gwh,error_gwh
2030-09-10,hydro-ror,36.46000000,37.39874200,0.93874200
2030-09-11,hydro-ror,36.21000000,36.79402218,0.58402218
2030-09-12,hydro-ror,37.04000000,36.41735443,-0.62264557
2030-09-13,hydro-ror,36.15000000,35.84546843,-0.30453157
2030-09-14,hydro-ror,34.76000000,38.25300163,3.49300163
2030-09-15,hydro-ror,33.57000000,38.69977262,5.12977262
2030-09-16,hydro-ror,34.86000000,38.16281861,3.30281861
2030-09-17,hydro-ror,36.43000000,37.81243167,1.38243167
2030-09-18,hydro-ror,36.05000000,37.40614474,1.35614474
2030-09-19,hydro-ror,35.07000000,37.07834274,2.00834274
2030-09-20,hydro-ror,34.14000000,36.67798459,2.53798459
2030-09-21,hydro-ror,32.83000000,36.18889537,3.35889537
2030-09-22,hydro-ror,31.30000000,35.83730947,4.53730947
2030-09-23,hydro-ror,34.55000000,35.39707500,0.84707500
2030-09-24,hydro-ror,36.28000000,34.88536784,-1.39463216
2030-09-25,hydro-ror,36.47000000,34.52090415,-1.94909585
2030-09-26,hydro-ror,37.81000000,34.10858668,-3.70141332
2030-09-27,hydro-ror,37.61000000,33.78976036,-3.82023964
2030-09-28,hydro-ror,35.55000000,33.38521136,-2.16478864
2030-09-29,hydro-ror,34.43000000,32.94351669,-1.48648331
2030-09-30,hydro-ror,36.33000000,32.56568848,-3.76431152
2030-10-01,hydro-ror,36.49000000,32.27247749,-4.21752251
2030-10-02,hydro-ror,35.72000000,31.95943696,-3.76056304
2030-10-03,hydro-ror,34.64000000,31.14043382,-3.49956618
2030-10-04,hydro-ror,33.95000000,30.65528796,-3.29471204
2030-10-05,hydro-ror,31.75000000,30.45150101,-1.29849899
2030-10-06,hydro-ror,29.99000000,30.34883344,0.35883344
2030-10-07,hydro-ror,31.55000000,29.58335713,-1.96664287
2030-10-08,hydro-ror,33.04000000,30.39660748,-2.64339252
2030-10-09,hydro-ror,33.81000000,31.51020207,-2.29979793
2030-10-10,hydro-ror,33.31000000,32.33197161,-0.97802839
2030-10-11,hydro-ror,32.84000000,33.40472191,0.56472191
2030-10-12,hydro-ror,32.59000000,35.49314830,2.90314830
2030-10-13,hydro-ror,31.07000000,35.72364504,4.65364504
2030-10-14,hydro-ror,33.32000000,35.80751704,2.48751704
2030-10-15,hydro-ror,34.34000000,36.36224365,2.02224365
2030-10-16,hydro-ror,33.45000000,36.01669654,2.56669654
2030-10-17,hydro-ror,33.04000000,39.75220665,6.71220665
2030-10-18,hydro-ror,32.50000000,42.38126091,9.88126091
2030-10-19,hydro-ror,30.96000000,43.07490705,12.11490705
2030-10-20,hydro-ror,29.38000000,42.36886161,12.98886161
2030-10-21,hydro-ror,32.38000000,41.08832325,8.70832325
2030-10-22,hydro-ror,34.38000000,40.56209112,6.18209112
2030-10-23,hydro-ror,34.33000000,41.78752144,7.45752144
2030-10-24,hydro-ror,33.37000000,42.18410948,8.81410948
2030-10-25,hydro-ror,33.09000000,41.94360585,8.85360585
2030-10-26,hydro-ror,32.28000000,42.08162065,9.80162065
2030-10-27,hydro-ror,30.50000000,41.65043336,11.15043336
2030-10-28,hydro-ror,32.10000000,40.50358421,8.40358421
2030-10-29,hydro-ror,34.61000000,37.14169771,2.53169771
2030-10-30,hydro-ror,34.72000000,36.90997727,2.18997727
2030-10-31,hydro-ror,35.33000000,37.04764834,1.71764834
2030-11-01,hydro-ror,34.67000000,37.30424714,2.63424714
2030-11-02,hydro-ror,32.72000000,43.88546799,11.16546799
2030-11-03,hydro-ror,31.66000000,46.70214804,15.04214804
2030-11-04,hydro-ror,33.64000000,45.57823582,11.93823582
2030-11-05,hydro-ror,34.28000000,50.47305487,16.19305487
2030-11-06,hydro-ror,33.81000000,47.49926196,13.68926196
2030-11-07,hydro-ror,33.39000000,45.11618088,11.72618088
2030-11-08,hydro-ror,32.28000000,43.82621037,11.54621037
2030-11-09,hydro-ror,31.63000000,43.22403145,11.59403145
2030-11-10,hydro-ror,30.37000000,44.68081374,14.31081374
2030-11-11,hydro-ror,31.26000000,43.27113176,12.01113176
2030-11-12,hydro-ror,34.19000000,42.85524217,8.66524217
2030-11-13,hydro-ror,35.05000000,41.59314741,6.54314741
2030-11-14,hydro-ror,34.43000000,42.57283279,8.14283279
2030-11-15,hydro-ror,34.10000000,41.81363726,7.71363726
2030-11-16,hydro-ror,32.97000000,40.90924967,7.93924967
2030-11-17,hydro-ror,32.17000000,41.31594085,9.14594085
2030-11-18,hydro-ror,34.35000000,40.20336372,5.85336372
2030-11-19,hydro-ror,36.65000000,40.72894414,4.07894414
2030-11-20,hydro-ror,38.61000000,40.22363600,1.61363600
2030-11-21,hydro-ror,39.11000000,38.72390850,-0.38609150
2030-11-22,hydro-ror,37.68000000,37.98326380,0.30326380
2030-11-23,hydro-ror,35.25000000,37.73052036,2.48052036
2030-11-24,hydro-ror,34.48000000,35.91663862,1.43663862
2030-11-25,hydro-ror,36.85000000,36.94015744,0.09015744
2030-11-26,hydro-ror,39.43000000,36.88843729,-2.54156271
2030-11-27,hydro-ror,39.13000000,36.30800735,-2.82199265
2030-11-28,hydro-ror,39.13000000,35.54164557,-3.58835443
2030-11-29,hydro-ror,39.41000000,34.61408181,-4.79591819
2030-11-30,hydro-ror,37.73000000,36.71667845,-1.01332155
2030-12-01,hydro-ror,36.87000000,43.39887019,6.52887019
2030-12-02,hydro-ror,39.19000000,40.47936033,1.28936033
2030-12-03,hydro-ror,40.77000000,39.36997860,-1.40002140
2030-12-04,hydro-ror,40.00000000,39.37689185,-0.62310815
2030-12-05,hydro-ror,39.92000000,39.40941493,-0.51058507
2030-12-06,hydro-ror,39.60000000,40.61713864,1.01713864
2030-12-07,hydro-ror,36.59000000,43.16329438,6.57329438
2030-12-08,hydro-ror,36.72000000,47.19639882,10.47639882
2030-12-09,hydro-ror,39.34000000,49.77926024,10.43926024
2030-12-10,hydro-ror,40.83000000,52.50295511,11.67295511
2030-12-11,hydro-ror,40.48000000,56.75590867,16.27590867
2030-12-12,hydro-ror,40.04000000,58.00534839,17.96534839
2030-12-13,hydro-ror,39.37000000,54.26345851,14.89345851
2030-12-14,hydro-ror,36.92000000,51.48832398,14.56832398
2030-12-15,hydro-ror,36.38000000,49.47501665,13.09501665
2030-12-16,hydro-ror,39.80000000,48.06431171,8.26431171
2030-12-17,hydro-ror,41.00000000,47.15683324,6.15683324
2030-12-18,hydro-ror,39.37000000,46.26374225,6.89374225
2030-12-19,hydro-ror,37.83000000,45.15518823,7.32518823
2030-12-20,hydro-ror,36.27000000,44.47116950,8.20116950
2030-12-21,hydro-ror,34.66000000,43.36281348,8.70281348
2030-12-22,hydro-ror,34.03000000,43.24486196,9.21486196
2030-12-23,hydro-ror,36.56000000,46.03974078,9.47974078
2030-12-24,hydro-ror,36.85000000,44.16533096,7.31533096
2030-12-25,hydro-ror,35.52000000,48.08192758,12.56192758
2030-12-26,hydro-ror,34.79000000,43.15674686,8.36674686
2030-12-27,hydro-ror,33.60000000,44.40675856,10.80675856
2030-12-28,hydro-ror,32.78000000,45.04124607,12.26124607
2030-12-29,hydro-ror,32.15000000,45.34671887,13.19671887
2030-12-30,hydro-ror,33.50000000,49.50480358,16.00480358
2030-12-31,hydro-ror,34.74000000,56.76559933,22.02559933
2030-01-01,lignite,57.16000000,0.00000000,-57.16000000
2030-01-02,lignite,62.74000000,0.00000000,-62.74000000
2030-01-03,lignite,77.32000000,0.00000000,-77.32000000
2030-01-04,lignite,59.70000000,0.00000000,-59.70000000
2030-01-05,lignite,64.12000000,0.00000000,-64.12000000
2030-01-06,lignite,62.60000000,0.00000000,-62.60000000
2030-01-07,lignite,68.19000000,0.00000000,-68.19000000
2030-01-08,lignite,84.31000000,0.00000000,-84.31000000
2030-01-09,lignite,90.90000000,50.74920881,-40.15079119
2030-01-10,lignite,91.61000000,41.18470213,-50.42529787
2030-01-11,lignite,66.58000000,0.00000000,-66.58000000
2030-01-12,lignite,61.15000000,0.00000000,-61.15000000
2030-01-13,lignite,61.15000000,0.00000000,-61.15000000
2030-01-14,lignite,61.67000000,0.00000000,-61.67000000
2030-01-15,lignite,60.09000000,0.00000000,-60.09000000
2030-01-16,lignite,72.14000000,0.00000000,-72.14000000
2030-01-17,lignite,104.49000000,0.00000000,-104.49000000
2030-01-18,lignite,142.53000000,3.75169382,-138.77830618
2030-01-19,lignite,106.93000000,0.00000000,-106.93000000
2030-01-20,lignite,188.60000000,26.32957563,-162.27042437
2030-01-21,lignite,189.99000000,0.00000000,-189.99000000
2030-01-22,lignite,182.76000000,107.90758267,-74.85241733
2030-01-23,lignite,198.17000000,121.88450660,-76.28549340
2030-01-24,lignite,218.50000000,127.80573686,-90.69426314
2030-01-25,lignite,221.73000000,135.42543257,-86.30456743
2030-01-26,lignite,204.44000000,130.04063072,-74.39936928
2030-01-27,lignite,189.16000000,79.56953668,-109.59046332
2030-01-28,lignite,205.61000000,45.33442994,-160.27557006
2030-01-29,lignite,131.23000000,52.89537047,-78.33462953
2030-01-30,lignite,70.33000000,0.00000000,-70.33000000
2030-01-31,lignite,65.95000000,0.00000000,-65.95000000
2030-02-01,lignite,61.15000000,0.00000000,-61.15000000
2030-02-02,lignite,63.33000000,0.00000000,-63.33000000
2030-02-03,lignite,61.49000000,0.00000000,-61.49000000
2030-02-04,lignite,140.71000000,0.00000000,-140.71000000
2030-02-05,lignite,146.35000000,0.00000000,-146.35000000
2030-02-06,lignite,177.35000000,93.48498671,-83.86501329
2030-02-07,lignite,162.04000000,61.15000067,-100.88999933
2030-02-08,lignite,119.05000000,4.34159520,-114.70840480
2030-02-09,lignite,69.18000000,0.00000000,-69.18000000
2030-02-10,lignite,61.67000000,0.00000000,-61.67000000
2030-02-11,lignite,87.57000000,0.00000000,-87.57000000
2030-02-12,lignite,166.79000000,101.17087044,-65.61912956
2030-02-13,lignite,165.06000000,102.92227150,-62.13772850
2030-02-14,lignite,179.61000000,99.01100301,-80.59899699
2030-02-15,lignite,145.38000000,90.78344969,-54.59655031
2030-02-16,lignite,71.65000000,6.99087733,-64.65912267
2030-02-17,lignite,59.12000000,0.00000000,-59.12000000
2030-02-18,lignite,62.12000000,0.00000000,-62.12000000
2030-02-19,lignite,64.07000000,0.00000000,-64.07000000
2030-02-20,lignite,46.50000000,0.00000000,-46.50000000
2030-02-21,lignite,92.58000000,8.70248478,-83.87751522
2030-02-22,lignite,150.58000000,33.36543947,-117.21456053
2030-02-23,lignite,110.00000000,35.77698718,-74.22301282
2030-02-24,lignite,63.45000000,0.00000000,-63.45000000
2030-02-25,lignite,62.80000000,0.00000000,-62.80000000
2030-02-26,lignite,79.87000000,0.00000000,-79.87000000
2030-02-27,lignite,125.59000000,37.68592158,-87.90407842
2030-02-28,lignite,140.02000000,47.77209199,-92.24790801
2030-03-01,lignite,138.03000000,37.43511114,-100.59488886
2030-03-02,lignite,111.06000000,25.93969370,-85.12030630
2030-03-03,lignite,117.97000000,0.00000000,-117.97000000
2030-03-04,lignite,107.08000000,0.00000000,-107.08000000
2030-03-05,lignite,110.37000000,0.00000000,-110.37000000
2030-03-06,lignite,118.97000000,35.40359210,-83.56640790
2030-03-07,lignite,103.71000000,0.00000000,-103.71000000
2030-03-08,lignite,114.94000000,36.44942541,-78.49057459
2030-03-09,lignite,127.24000000,24.96371395,-102.27628605
2030-03-10,lignite,67.25000000,0.00000000,-67.25000000
2030-03-11,lignite,75.60000000,0.00000000,-75.60000000
2030-03-12,lignite,71.61000000,0.00000000,-71.61000000
2030-03-13,lignite,58.34000000,25.00911224,-33.33088776
2030-03-14,lignite,59.21000000,0.00000000,-59.21000000
2030-03-15,lignite,67.92000000,19.63999996,-48.28000004
2030-03-16,lignite,59.02000000,0.00000000,-59.02000000
2030-03-17,lignite,72.75000000,0.00000000,-72.75000000
2030-03-18,lignite,87.85000000,0.00000000,-87.85000000
2030-03-19,lignite,102.67000000,11.99379715,-90.67620285
2030-03-20,lignite,110.30000000,34.86198361,-75.43801639
2030-03-21,lignite,90.04000000,0.00000000,-90.04000000
2030-03-22,lignite,58.80000000,0.00000000,-58.80000000
2030-03-23,lignite,56.35000000,0.00000000,-56.35000000
2030-03-24,lignite,56.35000000,0.00000000,-56.35000000
2030-03-25,lignite,56.96000000,0.00000000,-56.96000000
2030-03-26,lignite,51.13000000,0.00000000,-51.13000000
2030-03-27,lignite,58.28000000,0.00000000,-58.28000000
2030-03-28,lignite,62.21000000,0.00000000,-62.21000000
2030-03-29,lignite,66.58000000,20.78000328,-45.79999672
2030-03-30,lignite,56.35000000,0.00000000,-56.35000000
2030-03-31,lignite,36.37000000,0.00000000,-36.37000000
2030-04-01,lignite,33.78000000,0.00000000,-33.78000000
2030-04-02,lignite,33.72000000,0.00000000,-33.72000000
2030-04-03,lignite,38.47000000,0.00000000,-38.47000000
2030-04-04,lignite,54.98000000,0.08789302,-54.89210698
2030-04-05,lignite,69.19000000,2.06182805,-67.12817195
2030-04-06,lignite,48.01000000,0.00000000,-48.01000000
2030-04-07,lignite,43.56000000,0.00000000,-43.56000000
2030-04-08,lignite,72.27000000,0.00000000,-72.27000000
2030-04-09,lignite,65.77000000,7.35962447,-58.41037553
2030-04-10,lignite,36.15000000,0.00000000,-36.15000000
2030-04-11,lignite,31.11000000,0.00000000,-31.11000000
2030-04-12,lignite,33.45000000,0.00000000,-33.45000000
2030-04-13,lignite,33.70000000,0.00000000,-33.70000000
2030-04-14,lignite,35.12000000,0.00000000,-35.12000000
2030-04-15,lignite,42.34000000,0.00000000,-42.34000000
2030-04-16,lignite,56.44000000,0.00000000,-56.44000000
2030-04-17,lignite,49.30000000,0.00000000,-49.30000000
2030-04-18,lignite,33.31000000,0.00000000,-33.31000000
2030-04-19,lignite,31.87000000,0.00000000,-31.87000000
2030-04-20,lignite,31.87000000,0.00000000,-31.87000000
2030-04-21,lignite,31.87000000,0.00000000,-31.87000000
2030-04-22,lignite,29.24000000,0.00000000,-29.24000000
2030-04-23,lignite,29.49000000,0.00000000,-29.49000000
2030-04-24,lignite,32.91000000,0.00000000,-32.91000000
2030-04-25,lignite,32.85000000,0.00000000,-32.85000000
2030-04-26,lignite,34.34000000,0.00000000,-34.34000000
2030-04-27,lignite,34.91000000,0.00000000,-34.91000000
2030-04-28,lignite,34.00000000,0.00000000,-34.00000000
2030-04-29,lignite,44.13000000,0.00000000,-44.13000000
2030-04-30,lignite,39.19000000,0.00000000,-39.19000000
2030-05-01,lignite,24.76000000,0.00000000,-24.76000000
2030-05-02,lignite,25.71000000,0.00000000,-25.71000000
2030-05-03,lignite,27.38000000,0.00000000,-27.38000000
2030-05-04,lignite,25.09000000,0.00000000,-25.09000000
2030-05-05,lignite,24.82000000,0.00000000,-24.82000000
2030-05-06,lignite,25.21000000,0.00000000,-25.21000000
2030-05-07,lignite,25.21000000,0.00000000,-25.21000000
2030-05-08,lignite,23.44000000,0.00000000,-23.44000000
2030-05-09,lignite,25.20000000,0.00000000,-25.20000000
2030-05-10,lignite,33.90000000,0.00000000,-33.90000000
2030-05-11,lignite,35.60000000,0.00000000,-35.60000000
2030-05-12,lignite,26.44000000,0.00000000,-26.44000000
2030-05-13,lignite,35.16000000,0.00000000,-35.16000000
2030-05-14,lignite,48.89000000,0.00000000,-48.89000000
2030-05-15,lignite,41.42000000,0.00000000,-41.42000000
2030-05-16,lignite,24.67000000,0.00000000,-24.67000000
2030-05-17,lignite,25.00000000,0.00000000,-25.00000000
2030-05-18,lignite,25.56000000,0.00000000,-25.56000000
2030-05-19,lignite,25.20000000,0.00000000,-25.20000000
2030-05-20,lignite,25.41000000,0.00000000,-25.41000000
2030-05-21,lignite,23.66000000,0.00000000,-23.66000000
2030-05-22,lignite,23.27000000,0.00000000,-23.27000000
2030-05-23,lignite,24.78000000,0.00000000,-24.78000000
2030-05-24,lignite,33.26000000,0.00000000,-33.26000000
2030-05-25,lignite,30.85000000,0.00000000,-30.85000000
2030-05-26,lignite,22.65000000,0.00000000,-22.65000000
2030-05-27,lignite,29.98000000,0.00000000,-29.98000000
2030-05-28,lignite,34.23000000,0.00000000,-34.23000000
2030-05-29,lignite,21.55000000,0.00000000,-21.55000000
2030-05-30,lignite,22.70000000,0.00000000,-22.70000000
2030-05-31,lignite,24.72000000,0.00000000,-24.72000000
2030-06-01,lignite,23.44000000,0.00000000,-23.44000000
2030-06-02,lignite,23.01000000,0.00000000,-23.01000000
2030-06-03,lignite,23.53000000,0.00000000,-23.53000000
2030-06-04,lignite,27.06000000,0.00000000,-27.06000000
2030-06-05,lignite,28.38000000,0.00000000,-28.38000000
2030-06-06,lignite,33.02000000,0.00000000,-33.02000000
2030-06-07,lignite,38.92000000,0.00000000,-38.92000000
2030-06-08,lignite,28.06000000,0.00000000,-28.06000000
2030-06-09,lignite,24.67000000,0.00000000,-24.67000000
2030-06-10,lignite,24.67000000,0.00000000,-24.67000000
2030-06-11,lignite,19.18000000,0.00000000,-19.18000000
2030-06-12,lignite,17.41000000,0.00000000,-17.41000000
2030-06-13,lignite,21.18000000,0.00000000,-21.18000000
2030-06-14,lignite,22.21000000,0.00000000,-22.21000000
2030-06-15,lignite,25.58000000,0.00000000,-25.58000000
2030-06-16,lignite,26.31000000,0.00000000,-26.31000000
2030-06-17,lignite,41.63000000,0.00000000,-41.63000000
2030-06-18,lignite,50.51000000,0.00000000,-50.51000000
2030-06-19,lignite,40.85000000,0.00000000,-40.85000000
2030-06-20,lignite,36.93000000,0.00000000,-36.93000000
2030-06-21,lignite,33.64000000,0.00000000,-33.64000000
2030-06-22,lignite,38.58000000,0.00000000,-38.58000000
2030-06-23,lignite,25.84000000,0.00000000,-25.84000000
2030-06-24,lignite,37.20000000,0.00000000,-37.20000000
2030-06-25,lignite,51.04000000,0.00000000,-51.04000000
2030-06-26,lignite,31.34000000,0.00000000,-31.34000000
2030-06-27,lignite,23.86000000,0.00000000,-23.86000000
2030-06-28,lignite,32.33000000,0.00000000,-32.33000000
2030-06-29,lignite,33.49000000,0.00000000,-33.49000000
2030-06-30,lignite,28.21000000,0.00000000,-28.21000000
2030-07-01,lignite,27.18000000,0.00000000,-27.18000000
2030-07-02,lignite,24.92000000,0.00000000,-24.92000000
2030-07-03,lignite,21.70000000,0.00000000,-21.70000000
2030-07-04,lignite,24.68000000,0.00000000,-24.68000000
2030-07-05,lignite,24.70000000,0.00000000,-24.70000000
2030-07-06,lignite,24.86000000,0.00000000,-24.86000000
2030-07-07,lignite,39.65000000,0.00000000,-39.65000000
2030-07-08,lignite,41.50000000,0.00000000,-41.50000000
2030-07-09,lignite,43.61000000,0.00000000,-43.61000000
2030-07-10,lignite,55.94000000,0.00000000,-55.94000000
2030-07-11,lignite,52.79000000,0.00000000,-52.79000000
2030-07-12,lignite,30.72000000,0.00000000,-30.72000000
2030-07-13,lignite,26.70000000,0.00000000,-26.70000000
2030-07-14,lignite,26.99000000,0.00000000,-26.99000000
2030-07-15,lignite,26.32000000,0.00000000,-26.32000000
2030-07-16,lignite,24.31000000,0.00000000,-24.31000000
2030-07-17,lignite,22.80000000,0.00000000,-22.80000000
2030-07-18,lignite,35.30000000,0.00000000,-35.30000000
2030-07-19,lignite,61.50000000,0.00000000,-61.50000000
2030-07-20,lignite,37.69000000,0.00000000,-37.69000000
2030-07-21,lignite,28.33000000,0.00000000,-28.33000000
2030-07-22,lignite,27.74000000,0.00000000,-27.74000000
2030-07-23,lignite,25.14000000,0.00000000,-25.14000000
2030-07-24,lignite,24.71000000,0.00000000,-24.71000000
2030-07-25,lignite,26.45000000,0.00000000,-26.45000000
2030-07-26,lignite,27.31000000,0.00000000,-27.31000000
2030-07-27,lignite,25.99000000,0.00000000,-25.99000000
2030-07-28,lignite,26.81000000,0.00000000,-26.81000000
2030-07-29,lignite,27.82000000,0.00000000,-27.82000000
2030-07-30,lignite,26.13000000,0.00000000,-26.13000000
2030-07-31,lignite,24.80000000,0.00000000,-24.80000000
2030-08-01,lignite,25.22000000,0.00000000,-25.22000000
2030-08-02,lignite,24.90000000,0.00000000,-24.90000000
2030-08-03,lignite,24.67000000,0.00000000,-24.67000000
2030-08-04,lignite,22.25000000,0.00000000,-22.25000000
2030-08-05,lignite,36.78000000,0.00000000,-36.78000000
2030-08-06,lignite,35.51000000,0.00000000,-35.51000000
2030-08-07,lignite,24.67000000,0.00000000,-24.67000000
2030-08-08,lignite,21.28000000,0.00000000,-21.28000000
2030-08-09,lignite,21.21000000,0.00000000,-21.21000000
2030-08-10,lignite,25.75000000,0.00000000,-25.75000000
2030-08-11,lignite,26.63000000,0.00000000,-26.63000000
2030-08-12,lignite,26.72000000,0.00000000,-26.72000000
2030-08-13,lignite,40.77000000,0.00000000,-40.77000000
2030-08-14,lignite,50.95000000,0.00000000,-50.95000000
2030-08-15,lignite,46.90000000,0.00000000,-46.90000000
2030-08-16,lignite,38.37000000,0.00000000,-38.37000000
2030-08-17,lignite,26.21000000,0.00000000,-26.21000000
2030-08-18,lignite,26.06000000,0.00000000,-26.06000000
2030-08-19,lignite,34.25000000,0.00000000,-34.25000000
2030-08-20,lignite,53.02000000,0.00000000,-53.02000000
2030-08-21,lignite,61.45000000,0.00000000,-61.45000000
2030-08-22,lignite,69.04000000,0.00000000,-69.04000000
2030-08-23,lignite,70.22000000,0.00000000,-70.22000000
2030-08-24,lignite,48.17000000,0.00000000,-48.17000000
2030-08-25,lignite,37.18000000,0.00000000,-37.18000000
2030-08-26,lignite,57.76000000,0.00000000,-57.76000000
2030-08-27,lignite,52.87000000,0.60447728,-52.26552272
2030-08-28,lignite,55.30000000,0.00000000,-55.30000000
2030-08-29,lignite,83.87000000,0.00000000,-83.87000000
2030-08-30,lignite,64.02000000,0.00000000,-64.02000000
2030-08-31,lignite,33.73000000,0.00000000,-33.73000000
2030-09-01,lignite,43.09000000,0.00000000,-43.09000000
2030-09-02,lignite,58.68000000,0.00000000,-58.68000000
2030-09-03,lignite,61.37000000,0.00000000,-61.37000000
2030-09-04,lignite,51.06000000,0.00000000,-51.06000000
2030-09-05,lignite,50.99000000,0.00000000,-50.99000000
2030-09-06,lignite,39.28000000,0.00000000,-39.28000000
2030-09-07,lignite,24.75000000,0.00000000,-24.75000000
2030-09-08,lignite,35.24000000,0.00000000,-35.24000000
2030-09-09,lignite,60.69000000,0.00000000,-60.69000000
2030-09-10,lignite,74.53000000,10.51575507,-64.01424493
2030-09-11,lignite,64.96000000,0.00000000,-64.96000000
2030-09-12,lignite,58.52000000,0.00000000,-58.52000000
2030-09-13,lignite,48.99000000,0.00000000,-48.99000000
2030-09-14,lignite,39.82000000,0.00000000,-39.82000000
2030-09-15,lignite,27.67000000,0.00000000,-27.67000000
2030-09-16,lignite,47.37000000,0.00000000,-47.37000000
2030-09-17,lignite,49.39000000,0.00000000,-49.39000000
2030-09-18,lignite,31.58000000,0.00000000,-31.58000000
2030-09-19,lignite,24.67000000,0.00000000,-24.67000000
2030-09-20,lignite,23.19000000,0.00000000,-23.19000000
2030-09-21,lignite,24.67000000,0.00000000,-24.67000000
2030-09-22,lignite,25.23000000,0.00000000,-25.23000000
2030-09-23,lignite,36.05000000,0.00000000,-36.05000000
2030-09-24,lignite,29.43000000,0.00000000,-29.43000000
2030-09-25,lignite,39.66000000,0.00000000,-39.66000000
2030-09-26,lignite,63.16000000,7.58634784,-55.57365216
2030-09-27,lignite,49.39000000,0.00000000,-49.39000000
2030-09-28,lignite,26.84000000,0.00000000,-26.84000000
2030-09-29,lignite,24.77000000,0.00000000,-24.77000000
2030-09-30,lignite,39.57000000,0.00000000,-39.57000000
2030-10-01,lignite,40.03000000,0.00000000,-40.03000000
2030-10-02,lignite,31.06000000,0.00000000,-31.06000000
2030-10-03,lignite,36.03000000,0.00000000,-36.03000000
2030-10-04,lignite,36.79000000,0.00000000,-36.79000000
2030-10-05,lignite,35.71000000,0.00000000,-35.71000000
2030-10-06,lignite,33.60000000,0.00000000,-33.60000000
2030-10-07,lignite,34.31000000,0.00000000,-34.31000000
2030-10-08,lignite,39.50000000,0.00000000,-39.50000000
2030-10-09,lignite,39.42000000,0.48812841,-38.93187159
2030-10-10,lignite,38.32000000,0.00000000,-38.32000000
2030-10-11,lignite,55.17000000,0.00000000,-55.17000000
2030-10-12,lignite,66.78000000,2.01698297,-64.76301703
2030-10-13,lignite,71.89000000,0.00000000,-71.89000000
2030-10-14,lignite,82.50000000,0.00000000,-82.50000000
2030-10-15,lignite,57.62000000,0.00000000,-57.62000000
2030-10-16,lignite,54.09000000,0.00000000,-54.09000000
2030-10-17,lignite,48.47000000,4.80595135,-43.66404865
2030-10-18,lignite,58.49000000,0.00000000,-58.49000000
2030-10-19,lignite,45.55000000,6.24431962,-39.30568038
2030-10-20,lignite,36.30000000,0.00000000,-36.30000000
2030-10-21,lignite,58.96000000,0.00000000,-58.96000000
2030-10-22,lignite,66.30000000,23.20714327,-43.09285673
2030-10-23,lignite,54.28000000,1.22339218,-53.05660782
2030-10-24,lignite,36.97000000,0.00000000,-36.97000000
2030-10-25,lignite,39.28000000,0.00000000,-39.28000000
2030-10-26,lignite,44.97000000,0.00000000,-44.97000000
2030-10-27,lignite,35.71000000,0.00000000,-35.71000000
2030-10-28,lignite,42.71000000,0.00000000,-42.71000000
2030-10-29,lignite,63.78000000,0.00000000,-63.78000000
2030-10-30,lignite,73.57000000,17.75430593,-55.81569407
2030-10-31,lignite,79.10000000,0.00000000,-79.10000000
2030-11-01,lignite,38.87000000,0.00000000,-38.87000000
2030-11-02,lignite,35.71000000,0.00000000,-35.71000000
2030-11-03,lignite,36.50000000,0.00000000,-36.50000000
2030-11-04,lignite,57.25000000,0.00000000,-57.25000000
2030-11-05,lignite,53.04000000,0.00000000,-53.04000000
2030-11-06,lignite,39.85000000,0.00000000,-39.85000000
2030-11-07,lignite,38.51000000,19.21664872,-19.29335128
2030-11-08,lignite,36.90000000,0.00000000,-36.90000000
2030-11-09,lignite,35.71000000,0.00000000,-35.71000000
2030-11-10,lignite,35.71000000,0.00000000,-35.71000000
2030-11-11,lignite,44.58000000,0.00000000,-44.58000000
2030-11-12,lignite,77.98000000,28.37160224,-49.60839776
2030-11-13,lignite,83.36000000,14.48456644,-68.87543356
2030-11-14,lignite,65.39000000,0.00000000,-65.39000000
2030-11-15,lignite,56.44000000,5.01871972,-51.42128028
2030-11-16,lignite,42.29000000,0.00000000,-42.29000000
2030-11-17,lignite,37.22000000,0.00000000,-37.22000000
2030-11-18,lignite,58.37000000,0.00000000,-58.37000000
2030-11-19,lignite,86.44000000,16.73882926,-69.70117074
2030-11-20,lignite,113.74000000,26.39802593,-87.34197407
2030-11-21,lignite,107.50000000,0.00000000,-107.50000000
2030-11-22,lignite,59.17000000,0.00000000,-59.17000000
2030-11-23,lignite,37.45000000,0.00000000,-37.45000000
2030-11-24,lignite,49.37000000,0.00000000,-49.37000000
2030-11-25,lignite,77.74000000,0.00000000,-77.74000000
2030-11-26,lignite,99.57000000,9.69546608,-89.87453392
2030-11-27,lignite,80.70000000,0.00000000,-80.70000000
2030-11-28,lignite,101.10000000,0.00000000,-101.10000000
2030-11-29,lignite,127.74000000,59.03921312,-68.70078688
2030-11-30,lignite,139.26000000,87.52432364,-51.73567636
2030-12-01,lignite,122.45000000,15.88536429,-106.56463571
2030-12-02,lignite,103.00000000,0.00000000,-103.00000000
2030-12-03,lignite,86.63000000,0.00000000,-86.63000000
2030-12-04,lignite,79.85000000,29.82771249,-50.02228751
2030-12-05,lignite,101.23000000,0.00000000,-101.23000000
2030-12-06,lignite,111.06000000,50.66195718,-60.39804282
2030-12-07,lignite,41.18000000,0.00000000,-41.18000000
2030-12-08,lignite,80.99000000,0.00000000,-80.99000000
2030-12-09,lignite,119.59000000,0.00000000,-119.59000000
2030-12-10,lignite,132.99000000,89.11999976,-43.87000024
